TZon[10],TZon[11],TZon[12],TZon[13],TZon[14],TZon[15],TZon[1],TZon[2],TZon[3],TZon[4],TZon[5],TZon[6],TZon[7],TZon[8],TZon[9],floor1_ahu_coil_val_pos,floor1_ahu_dis_T,floor1_ahu_dis_mflow,floor1_ahu_fre_damper_pos,floor1_ahu_fre_mflow,floor1_ahu_mix_T,floor1_ahu_return_fan_power,floor1_ahu_supply_fan_power,floor1_vav1_dis_T,floor1_vav1_dis_mflow,floor1_vav1_rehea_val_pos,floor1_vav2_dis_T,floor1_vav2_dis_mflow,floor1_vav2_rehea_val_pos,floor1_vav3_dis_T,floor1_vav3_dis_mflow,floor1_vav3_rehea_val_pos,floor1_vav4_dis_T,floor1_vav4_dis_mflow,floor1_vav4_rehea_val_pos,floor1_vav5_dis_T,floor1_vav5_dis_mflow,floor1_vav5_rehea_val_pos,floor2_ahu_coil_val_pos,floor2_ahu_dis_T,floor2_ahu_dis_mflow,floor2_ahu_fre_damper_pos,floor2_ahu_fre_mflow,floor2_ahu_mix_T,floor2_ahu_return_fan_power,floor2_ahu_supply_fan_power,floor2_vav1_dis_T,floor2_vav1_dis_mflow,floor2_vav1_rehea_val_pos,floor2_vav2_dis_T,floor2_vav2_dis_mflow,floor2_vav2_rehea_val_pos,floor2_vav3_dis_T,floor2_vav3_dis_mflow,floor2_vav3_rehea_val_pos,floor2_vav4_dis_T,floor2_vav4_dis_mflow,floor2_vav4_rehea_val_pos,floor2_vav5_dis_T,floor2_vav5_dis_mflow,floor2_vav5_rehea_val_pos,floor3_ahu_coil_val_pos,floor3_ahu_dis_T,floor3_ahu_dis_mflow,floor3_ahu_fre_damper_pos,floor3_ahu_fre_mflow,floor3_ahu_mix_T,floor3_ahu_return_fan_power,floor3_ahu_supply_fan_power,floor3_vav1_dis_T,floor3_vav1_dis_mflow,floor3_vav1_rehea_val_pos,floor3_vav2_dis_T,floor3_vav2_dis_mflow,floor3_vav2_rehea_val_pos,floor3_vav3_dis_T,floor3_vav3_dis_mflow,floor3_vav3_rehea_val_pos,floor3_vav4_dis_T,floor3_vav4_dis_mflow,floor3_vav4_rehea_val_pos,floor3_vav5_dis_T,floor3_vav5_dis_mflow,floor3_vav5_rehea_val_pos,time
297.0828724334767,297.2848114032904,293.5509486205842,293.79032908497527,293.56527174205814,293.8025600695695,297.86815481468864,293.6290976035498,293.9084263825027,293.6492657060755,293.9234161762238,302.29854442705056,296.02430180259864,297.04393791787146,296.07757678165586,1.0,296.9838450982287,-3.44923346151612,0.1,-3.843755205379841,279.8748923233989,-0.07988641502701371,-0.3467205826221963,297.86815481468864,-0.7347280239556151,0.01,293.6290976035498,-0.6596974732910859,0.01,293.9084263825027,-0.5788680758782615,0.01,293.6492657060755,-0.7697733131998684,0.01,293.9234161762238,-0.7008988588609328,0.01,0.0,291.6364063909114,58.9729407704101,0.1,-23.96204918635766,295.1331598902607,273.27943837957685,1387.3816311686705,293.9432303290651,60.59815307721378,0.01,296.4714923922956,7.511246972522583,0.01,297.04393791787146,-1.1409410316437192,0.01,296.07757678165586,-4.085423508496213,0.01,297.0828724334767,-3.7198856156307625,0.01,1.0,296.9632592555457,-3.4492329843378857,0.1,-3.8437551227544713,279.87464242912375,-0.07988642132897371,-0.3467204551725772,297.2848114032904,-0.7347292724167651,0.01,293.5509486205842,-0.6596978345330995,0.01,293.79032908497527,-0.5788679961257494,0.01,293.56527174205814,-0.7697722597998294,0.01,293.8025600695695,-0.7008978997124764,0.01,17301600.0
296.69643112202783,297.00800587138843,293.26755578023943,293.5116359132404,293.28920549478175,293.5227376701988,297.5972542211814,293.3491909506785,293.63461446384724,293.3772076045053,293.6485916616778,296.8834554620297,295.23933617065467,296.51530503646194,295.7606210234365,1.0,301.9285945476913,-2.955258690631954,0.1,-3.2594562176739776,280.04241700453997,-0.05966419884254073,-0.23396628725716018,297.5972542211814,-0.6127490788008468,0.01,293.3491909506785,-0.5667941636493994,0.01,293.63461446384724,-0.5010365491928132,0.01,293.3772076045053,-0.6648814663709582,0.01,293.6485916616778,-0.6053920720114515,0.01,0.9121483502091975,286.9660830471741,504.7512097606876,0.1,8.506324016072233,297.8336134651856,46634.68541786135,238217.84283252747,287.45064514221593,360.8409626085392,0.01,287.534904777812,67.78188761662061,0.01,287.77752577196225,32.82438994035053,0.01,288.4415309716177,22.658907316177153,0.01,288.4415309716177,20.631531398413937,0.01,1.0,301.78569762013336,-2.955258607029243,0.1,-3.2594561206481822,280.0415233870756,-0.05966419564758905,-0.23396627067063114,297.00800587138843,-0.6127490603443884,0.01,293.26755578023943,-0.5667941484347774,0.01,293.5116359132404,-0.5010365358526202,0.01,293.28920549478175,-0.6648814472664459,0.01,293.5227376701988,-0.6053920546162903,0.01,17302200.0
296.3637816023234,296.79320149288,293.04063936359603,293.29025498415496,293.0709734672148,293.3000845962984,297.39080488408274,293.1258908985283,293.41830403120673,293.1631358910575,293.4311470982045,293.3664668238241,294.48704965802585,295.8908159484507,295.49569642461506,1.0,303.35669791177594,-2.3041391759474297,0.1,-2.5821608452977127,279.8907786413509,-0.03261768664321095,-1.0049063320092984,297.39080488408274,-0.4225122258669033,0.01,293.1258908985283,-0.45771091561389854,0.05076752449212936,293.41830403120673,-0.4065528444533388,0.01,293.1631358910575,-0.5305160375056234,0.01,293.4311470982045,-0.4830488130972255,0.01,0.7859193480957618,286.8373111409318,424.9763504920825,0.1,6.093525653072987,294.96807485462296,98969.76010223257,555919.975220011,287.56824229172867,224.703015646189,0.01,287.5517345625426,46.519500010126826,0.01,287.1766678671691,60.50068041030952,0.01,287.3806461812313,48.7925423916372,0.01,287.3806461812313,44.42689386185914,0.01,1.0,303.78504567366673,-2.30413725103813,0.1,-2.582160746488063,279.88942087109467,-0.03261745310549241,-1.0049309874257388,296.79320149288,-0.4225105062310402,0.01,293.04063936359603,-0.4577108666030429,0.4079160664545582,293.29025498415496,-0.4065528218959521,0.01,293.0709734672148,-0.5305160141523639,0.248900260600651,293.3000845962984,-0.4830487918334682,0.01,17302800.0
295.7044289682102,296.657666638281,292.96745226454124,293.1412038774984,292.9150620893246,293.1389263336003,297.24777026702384,293.04312981196244,293.26927366727676,293.011474781972,293.27532430599877,293.65327100506914,294.1352375256243,295.1823946990879,294.93436171274215,0.4951005144264192,292.07473984965793,15.634163733920044,0.1,-1.8433632241756848,294.2355019587067,197.1083969321746,949.3105172649612,293.5277250756871,12.563590613930442,0.01,341.2544777560468,2.197585323185618,1.0,304.28759641312035,0.8956322150691909,0.01,293.011474781972,-0.010711810304954996,0.8375726783097892,293.26403370335754,-0.009753385172406393,0.01,0.7347698386177,288.0274852386986,362.15205112514104,0.1,4.837213834515131,294.9321255913551,199493.88123776624,839677.038026445,289.0930276573031,152.12393017360435,0.01,289.05923068343657,32.04714315553679,0.01,288.3897896608577,56.9528458915077,0.01,288.50801153006455,54.946954007635675,0.01,288.38199238495775,66.07399757268476,0.01,0.48950582624365996,292.058492270499,15.634174084084075,0.1,-1.8433631031514608,293.99904782256175,197.1087248762576,949.3121108837814,293.51034656684334,12.563597268976034,0.01,341.44955249952386,2.197586720109277,1.0,312.05801931252626,0.8956329715977438,0.024210942071844422,292.9150620893246,-0.01071250755684271,1.0,293.1304261152433,-0.009754020038598895,0.027186084468217277,17303400.0
294.88148039636064,296.2128430692683,293.1787670868469,293.0596152132415,292.9341610715574,293.0722760093322,296.7849197679942,293.21915575278575,293.1767466554761,293.0365101150893,293.19882182604454,294.28993960412976,293.9675583904599,294.78002831234613,294.54795980540644,0.8005135898925592,287.1534535029364,38.606518734484645,0.1,-0.7503768991025346,295.65030537328556,2235.940023808768,11351.987031471604,287.7729923651315,28.286936063464303,0.01,301.4578784984312,4.865125648392807,0.723489341560145,288.3088098817379,2.23577194864969,0.01,340.0184788905614,1.6848596292548648,1.0,289.02644179621296,1.5341090308478507,0.01,0.6392148669277369,288.1646669835992,258.8612896701836,0.1,1.1935421161115707,295.08259563006067,158918.33935531104,555765.1545857384,289.4884358144543,123.80327329075746,0.01,289.4338344686082,26.67249649923081,0.01,289.05175983655846,25.429326023420817,0.01,289.048056216062,32.763691002826235,0.01,288.69586586706265,50.20694099279463,0.01,0.7905397866061565,287.1483739236167,38.71092214473828,0.1,-0.7442633996903003,295.2329885325828,2247.9078644199753,11407.015114644082,287.7668033703825,28.27170438039505,0.01,315.5073284154057,4.834859116082094,0.9497448252157386,296.35211345826343,2.539184015457156,0.6440850813749441,340.01809452874306,1.604531019501088,1.0,303.2035686408839,1.460967717756254,0.6168446713595195,17304000.0
294.613715841514,295.4416241534967,293.2110733192956,293.19553663533713,293.19690702750455,293.19841399852726,295.9779480302685,293.1821361243985,293.1436008223693,293.26350265815876,293.1859825688006,294.6744367089131,293.8604592128612,294.6814017284162,294.3973620508969,0.9092464399753513,286.63743753182285,55.12391832339923,0.1,0.8451210108830656,295.54405440816237,6481.887944407191,33287.64457343419,287.0446570624876,41.10614093919236,0.01,288.39028473365227,4.979755295429417,0.20090635232668444,287.57856498796326,2.9404888396078537,0.03167735202227407,294.45090278674814,3.549286243537154,0.4946873574369175,287.668598933359,2.546718383751651,0.01,0.5647923710043433,287.95614163508355,208.10297819214242,0.1,3.1462258479483003,295.09291712235193,120147.00693723408,396604.8018822325,289.3690972793222,116.36567565344387,0.01,289.33444897460083,24.62884802621271,0.01,289.1816982296168,18.394787893145843,0.01,289.1445900938555,24.25783704866262,0.01,289.0304295473277,24.46208529648325,0.01,0.9008194424757594,286.64346807070325,55.639978777039495,0.1,0.8684310828318799,295.1266122104598,6635.116615278188,34062.048797320866,287.04843335110155,41.20982105390998,0.01,288.8026812400533,5.004914076495473,0.24987690523069295,310.3260279272869,3.3155511705122613,0.8945870844663285,319.76567607408265,3.1970824073192303,0.911803027425567,306.6902091870676,2.9110276656117207,0.7866822258758872,17304600.0
294.5613721847218,294.73625776917055,293.12392377938585,293.22493121226046,293.2705956970715,293.24449254569436,295.16724120541426,293.13007403474745,293.130598700295,293.25745029677927,293.18861219229353,294.8598537647038,293.7932958547552,294.6741483442273,294.3936056004564,0.8990478383292788,286.789230246612,56.18655966513417,0.1,0.8205493038461366,294.9720497820231,8904.751051555239,46478.349130555056,287.1941904377561,41.210449292669814,0.01,288.5105727687008,4.6666645950191254,0.206232269046428,288.26677979740947,3.1404825368717426,0.17033567951512754,287.4502192718223,4.372996161468974,0.01,287.73216537616014,2.7945785786581925,0.01,0.5449602812142715,287.8364353903973,196.93154969604518,0.1,3.161454467700477,295.1562796736967,105918.42916016959,348409.7887018029,289.26864941809475,115.00286663506515,0.01,289.2557642758443,23.95408949810476,0.01,289.20125415258497,16.530241211531834,0.01,289.1844738796419,21.384878162589303,0.01,289.1450585972732,20.063210428125164,0.01,0.8003559618656282,286.96682188808603,41.209289233087404,0.1,-0.06194979343684097,294.49621694214704,10043.445097759954,59084.0752534105,287.6690103216822,23.36392886184699,0.01,287.9774488645233,5.088108051139715,0.10335808865993848,288.0073999188063,3.498379457337344,0.06953320995391066,287.5245043873315,4.845093198212122,0.01,287.5440847338483,4.411584859424836,0.01,17305200.0
294.59547132182007,294.59021583826006,293.08029302505935,293.15490849595307,293.1734688386182,293.1483181614582,294.7652140118257,293.0848946877538,293.0973636980449,293.19618270251055,293.1500983865529,295.25781815707387,293.7676366311538,294.73239085721076,294.45442080712024,0.7247655852123889,287.32348429563586,32.83232051834084,0.1,-0.6590549337600495,294.4346793353901,11501.411074745354,57927.41399666852,288.20893029955,18.406867958795104,0.01,298.41044226897884,4.544167155770225,0.7039453743625628,292.63630214374376,3.0873036708984514,0.5163323101338414,287.94826467271207,4.174697471358705,0.01,288.2590445437415,2.6188782618877644,0.01063985428483778,0.5697154588027741,287.7514193344108,217.0503956306705,0.1,3.9870783177701843,295.2956231472036,103727.48079587032,351393.94387532456,288.93407465006874,138.9859281387298,0.01,289.19235863474626,23.483453717750393,0.01,289.1709923221385,15.774169424709987,0.01,289.1629003411374,20.226182157561023,0.01,289.149245417886,18.595899893030648,0.01,0.6883444400137754,287.6883305912957,29.59231310022398,0.1,-0.5403116052052133,294.25833092438705,13247.285369255209,56215.5392940287,288.8131783981388,14.545346466629253,0.01,301.97561664408,4.349693051545229,0.7616729228313581,288.42250915317646,2.964844988525015,0.01,288.36618219152854,4.047326271812099,0.01,288.3789110745902,3.6851970790710324,0.012754705835059419,17305800.0
294.6478177955762,294.55623899392924,293.21756504837606,293.1104504578165,293.1085172868929,293.0883837607245,294.6959051411012,293.2067334326958,293.1547194457377,293.12856986283674,293.0965349066241,294.77687840227037,293.7505507557996,294.79971104402756,294.5355264801238,0.6643279542614593,287.77760707607695,27.477489076467364,0.1,-0.3347101283314907,294.3438091456524,13635.717828549656,52609.1341736457,288.97545326745717,13.65806866486995,0.01,300.9657026394496,4.205388524530871,0.6679889812295787,312.64317578981024,2.812792742408929,0.8639333565948716,288.83036740613585,3.6492015810949296,0.075513095959204,291.0439393445294,3.15231144071491,0.3639923268485507,0.5971349316684005,287.5613145414852,237.5534245701779,0.1,3.3451007785163753,295.23592021208714,106162.12066518246,377493.04564011405,288.6098196607004,157.95254899511386,0.01,288.97458271002233,24.204241177119105,0.01,288.97443959030295,16.09326079378525,0.01,288.9799556689545,20.537492390860987,0.01,288.97534834916854,18.76178991517768,0.01,0.6526330264442222,287.85317655731956,26.48529071572666,0.1,-0.1761575896668905,294.2603068013333,13596.512517322943,50546.46972918464,289.1505389447811,12.640201577169112,0.01,297.68890787163866,4.1351947448832895,0.5800303172816589,290.05877408312574,2.7733359466033964,0.2573655838527288,289.6846234980451,3.6308430402676035,0.21879238920715602,292.1637259511174,3.3059781366647134,0.44680650279125095,17306400.0
294.6637697500211,294.5641042268079,293.2031126277306,293.12570326288045,293.12149030899286,293.15968688399244,294.7145752320979,293.2040822024743,293.22184272310574,293.1130085903401,293.1423763510262,294.92116141389045,293.6981883486742,294.83027248854967,294.5799712340029,0.6460113107175731,287.8763330259849,25.803435492352246,0.1,0.20022390043839858,294.4106285068241,13643.891754463002,48928.57905436465,289.20362029414923,12.35990175695826,0.01,289.0695225949733,4.085241195003549,0.04557833927979062,291.1899603733987,2.717315259302633,0.2991238610072793,292.3941582798675,3.4904059024601786,0.43860158906102065,304.87828047120115,3.1507902553634954,0.756846057492718,0.5575127386936491,287.5951164076492,210.47401904777644,0.1,3.218045351971754,295.180763787873,102761.37828398138,345691.0377746676,288.8628505582954,130.0300558148588,0.01,288.9783837674743,24.51465638898173,0.01,288.9736588208587,16.261543087159207,0.01,288.97020967983656,20.752082275992215,0.01,288.96871806231917,18.91572144514252,0.01,0.6414723062311075,287.87552956029094,25.460198270371468,0.1,0.24873290066352038,294.3355147504619,13417.215074579222,47759.15724994961,289.2385895305931,12.037083977250186,0.01,288.7218417023494,4.0658188657419325,0.01,297.5973857557286,2.705376430248986,0.6256269661917793,297.98947137472817,3.4818155991096273,0.6440690714068326,306.43644820222653,3.170284729715608,0.7775870814482645,17307000.0
294.6930323189872,294.5850884625998,293.17355412722236,293.18565481551775,293.1956828117414,293.21800768464425,294.75895964384125,293.17720606165506,293.2253347260242,293.16409123894766,293.21425660355294,295.17746283086854,293.66317495907424,294.8723964696635,294.64146598686165,0.6400090094583302,287.8743474069048,25.225090126553148,0.1,0.3361775422317922,294.4763061088736,13354.071363999721,47087.91673558508,289.250229178024,11.938532552906787,0.01,288.7087494546765,4.048767727957027,0.01,288.7053145973187,2.685071826935963,0.01,295.53679252801095,3.4322532899938687,0.537880160924629,291.2917774018386,3.120605042859012,0.30654044355678906,0.5475938564920377,287.6298354946422,202.50603997025786,0.1,3.2177592116652196,295.29196325987556,99271.36944920983,330713.5962654545,288.9725431545566,122.76795860239373,0.01,289.02487467608944,24.323697123931655,0.01,289.0225419993687,16.11960106619022,0.01,289.0205471915267,20.56564430190151,0.01,289.02005272148574,18.73220256600718,0.01,0.6380721744625123,287.86262171508673,25.13042489822303,0.1,0.3481509188250064,294.3945450450908,13215.360816515007,46554.97793057686,289.24983019272355,11.84296885975794,0.01,288.69732670492624,4.0469593224281,0.01,294.6261094696741,2.683894436051416,0.49453498794436435,293.6938282944805,3.431885017238071,0.45224553208658735,290.32990807247455,3.124821620958875,0.2219920080956056,17307600.0
294.7469579459269,294.60930367313904,293.14863831677275,293.20357142988235,293.2094371292707,293.2162499938135,294.8076423838093,293.1559409101663,293.23227890238326,293.1991878998925,293.2203666093533,294.9975456858025,293.6551235307086,294.93638804818363,294.72837918993065,0.6382284508702677,287.8586348281058,25.058108095877035,0.1,0.38014806530825895,294.51853088627166,13177.859285894405,46278.600917161595,289.25024135625165,11.81135691659489,0.01,288.69637000025773,4.042398870034833,0.01,288.6958908266033,2.67781041116836,0.01,289.638215680448,3.416541235180513,0.1448576933309825,288.6953399213455,3.110076345856409,0.01,0.5956617331005842,287.59478497801143,237.02805264781728,0.1,3.4141402258357774,295.36110884962244,102800.24688127139,367234.57005313993,288.6438211573663,158.2567535446035,0.01,289.02237401059364,24.062630300377222,0.01,289.03099646691965,15.927613745625212,0.01,289.0394227857028,20.294731206131985,0.01,289.03925365390114,18.481098822103004,0.01,0.6369655296103813,287.8489059558398,25.04365681036911,0.1,0.3823000222900028,294.4277264272507,13102.655528400319,46041.72666622447,289.24337281552755,11.788775493157766,0.01,288.7164844246136,4.044360786398211,0.011981511380499323,288.87202927628624,2.6791707038005543,0.01,288.68706202833505,3.4186407381465953,0.01,288.6854465034838,3.1127623563124263,0.01,17308200.0
294.76974514236207,294.6334580746374,293.12901352232944,293.2075573909953,293.2120287654445,293.2152369324595,294.85498928459054,293.1382276893297,293.2417806071348,293.20704282554067,293.22553628393655,295.0171399119133,293.61569824592044,294.9674376420216,294.7830732204323,0.6377072466438515,287.8456956034771,25.023873905348893,0.1,0.39426942250223285,294.5476493081659,13080.417099465429,45921.326760844255,289.24125821341426,11.78012355412705,0.01,288.99084717225594,4.0434754682697305,0.06400948165356697,288.6833646439525,2.6775723492717276,0.01,288.6833509167913,3.414175850164128,0.01,288.68338659784456,3.1085644243657784,0.01,0.5580680355457143,287.5799016699074,210.8954876081439,0.1,3.209025461691758,295.3068715239913,101324.42048921835,341740.130355117,288.84399174745977,130.48644253650048,0.01,288.9628763390688,24.54529338685887,0.01,288.96102368982594,16.256008099366333,0.01,288.9592609189475,20.73067948842598,0.01,288.95920644567894,18.876571913328455,0.01,0.6363285568823001,287.8393256164081,25.03067312778602,0.1,0.3933388905301273,294.44445670445793,13041.112056871441,45818.96621022615,289.235071994086,11.778962113861336,0.01,289.4073609221015,4.045549746324011,0.1493370143882824,288.67635303043187,2.67907065270165,0.01,288.676211736449,3.416396921233961,0.01,288.676211736449,3.110719301965659,0.01,17308800.0
294.8038514600583,294.6564756674744,293.1255466409185,293.21228753510013,293.2159290286959,293.21551985797373,294.8993356910491,293.12828031993246,293.2521027138196,293.2146840104601,293.232017501958,295.2054668846496,293.5914239953168,295.00896752370255,294.8479386138399,0.6374987971591122,287.8374138376354,25.02735470435547,0.1,0.3974872873818729,294.57101589470335,13028.158203560633,45765.79475211778,289.2332926274687,11.777798895868314,0.01,290.17508922703706,4.045668034755747,0.2516121882281402,288.6743359775298,2.6788314205384878,0.01,288.67436148391965,3.41533999774093,0.01,288.67436759054164,3.1097342426405525,0.01,0.5564281685272595,287.61717886470166,210.28661039993594,0.1,3.514702643484923,295.38146881174345,99945.00431761197,336753.42834730865,288.8756684119398,130.8483053311293,0.01,289.01397392969557,24.244825619552316,0.01,289.01099578163803,16.059907126449875,0.01,289.00823557363145,20.486254540352917,0.01,289.0082174648122,18.65351509824761,0.01,0.6358126244219786,287.8336377293761,25.03664019306915,0.1,0.3959758919673837,294.45666782319495,13008.186586475935,45723.20977746779,289.229019524666,11.78129847272991,0.01,292.02670324548234,4.04713386620677,0.4025002960436141,288.6697400233899,2.67992754069912,0.01,288.66965995646456,3.417012407086817,0.01,288.66965995646456,3.1112797180316827,0.01,17309400.0
294.8552951148057,294.6782014958676,293.1542349055738,293.21739198103455,293.22049004564553,293.2164939886742,294.9405540116071,293.1383677282483,293.26264865134726,293.22270335756485,293.23903688743854,294.96800059739496,293.58502049451516,295.06479509515816,294.9294746442638,0.6373970057698374,287.8327021550217,25.03777527585156,0.1,0.39719576006772833,294.5947314725375,13000.963193099626,45700.05227415156,289.2279712455995,11.782142093344206,0.01,292.6249991676724,4.047432113556083,0.42988580855661523,288.668623535932,2.6800395078588233,0.01,288.66858105246615,3.4169503547224123,0.01,288.6685820963121,3.1112193311429954,0.01,0.5811609903688969,287.5691943051316,227.595750477854,0.1,3.303467997584441,295.37736299100726,102741.0174097597,358494.9288091034,288.68845667356493,147.87917805757323,0.01,288.97269649213735,24.348957500565188,0.01,288.97746041653227,16.11805053004329,0.01,288.983086738098,20.542110072623608,0.01,288.98308066545366,18.704213109894745,0.01,0.6354158398254748,287.83058052449655,25.04479867863885,0.1,0.3959269933381333,294.471774022259,12991.081029723915,45683.19521666914,289.22536432498566,11.78549734269088,0.01,294.2146505633265,4.048328733869199,0.49513640963085875,288.6658823898298,2.6807293634614373,0.01,288.66576513708077,3.418036399320642,0.01,288.66576513708077,3.1122120899077435,0.01,17310000.0
294.88296682999703,294.6987227130257,293.1734949532653,293.22274751234556,293.22547272863534,293.21795939192964,294.9788639128751,293.16292444857055,293.2732611490629,293.2308218448889,293.2463388807869,295.0622219488089,293.5566154390562,295.0967161270692,294.98528275440776,0.6373513976221901,287.83021245353063,25.0465553009584,0.1,0.39614673896675423,294.62068129953343,12987.233715839278,45673.41065841523,289.22501061111694,11.786546143436635,0.01,292.21103472424033,4.048577958940922,0.3943537392793935,288.6659023436074,2.680881594003011,0.01,288.66578705037375,3.4181962109237825,0.01,288.6657872293852,3.112356935673768,0.01,0.5521176373547091,287.58799854002143,207.8862400497356,0.1,3.1885623822993687,295.3544576471705,100408.92815283942,337185.6705051425,288.8813708825271,127.5156154863094,0.01,288.97151263551615,24.530962660387647,0.01,288.96946103241567,16.24760726115162,0.01,288.9673454996006,20.722993600022036,0.01,288.96734352420606,18.86885792928966,0.01,0.6350791523833546,287.82899420204944,25.05098029949611,0.1,0.3952772712068926,294.489144715386,12982.465739237174,45667.18306484899,289.22359587298473,11.788829961957859,0.01,291.0147638738121,4.0490845798730515,0.3077210448386332,288.6647919047714,2.6812807342575327,0.01,288.6646314237409,3.418841822167633,0.01,288.6646314237409,3.112945448605264,0.01,17310600.0
294.92481053629086,294.7181789955931,293.1646802829316,293.2283436652242,293.230387633059,293.21985336801936,295.01458343818393,293.1688827333493,293.28394227367994,293.238551298579,293.25386145770204,295.20584619423596,293.5465954283673,295.14270424041786,295.051229848145,0.6372637752631615,287.82888852620806,25.05235457719954,0.1,0.39521395579162,294.6456447416572,12980.488283201154,45663.20009040931,289.223473880172,11.789620874812272,0.01,289.98037911340225,4.049249778349985,0.20971865142193402,288.6648746373342,2.6813962080637457,0.01,288.6647081943719,3.4189999113918117,0.01,288.6647082250272,3.1130892788132245,0.01,0.5740351740676796,287.62694073676784,225.01944562726183,0.1,3.9573880576163605,295.45043985818876,101430.87923395539,350906.2633421166,288.7494733937737,146.54836519656428,0.01,289.038724211366,23.951911334711205,0.01,289.0344287202817,15.865114841177927,0.01,289.030320951052,20.236706991897773,0.01,289.0303202833472,18.426062940596164,0.01,0.6346448537441017,287.82809349166945,25.054890793877917,0.1,0.39467891280399237,294.50316392215245,12978.246406508537,45661.14867346318,289.22255875437315,11.790977347496511,0.01,289.2776354023489,4.049521083772151,0.11113341116234987,288.6641468413296,2.6816143287653467,0.01,288.66395414881623,3.4193608845802608,0.01,288.66395414881623,3.1134180685915003,0.01,17311200.0
294.97440301308256,294.73673487841927,293.14705944126626,293.2341892317739,293.23509818970945,293.222163444087,295.0480657168186,293.15871971539167,293.2947206052621,293.24578283893567,293.2616056423409,294.9376279155411,293.5415193199774,295.174721647561,295.1207632369786,0.6370673100203553,287.8281617937505,25.055775879498345,0.1,0.39457257868847107,294.6670601198084,12977.263942106638,45659.61625322462,289.22259226406163,11.791480522935148,0.01,289.06845506172203,4.04961904878627,0.07423873009261359,288.6642377677702,2.681687424464942,0.01,288.66403812206494,3.4194710788081264,0.01,288.6640381273038,3.1135183838206673,0.01,0.5777190202492685,287.56474462793426,227.09165378203699,0.1,3.4452133896617854,295.3931613366797,103921.91631368136,361117.95929888316,288.7262499301747,142.2457751305716,0.01,288.95904928802133,24.421442344503568,0.01,288.63166701294233,21.158040100295217,0.01,288.96587485564027,20.551589509221625,0.01,288.96587463474606,18.712766038894713,0.01,0.6341220190747232,287.82761299241315,25.05714356934923,0.1,0.39426568700687276,294.51418307529735,12976.237425176532,45659.08806416554,289.22195348702996,11.792226262968136,0.01,289.0090731517991,4.049758517972194,0.06794781859223273,288.66365312880214,2.681801574796278,0.01,288.6634380297656,3.419663740903511,0.01,288.6634380297656,3.1136938272437233,0.01,17311800.0
295.01110185982105,294.7544900991884,293.1319268172684,293.2402926067784,293.23946871234466,293.2248980930835,295.07952245567236,293.1444482202706,293.30561673068445,293.2524029006952,293.26958780889345,295.079098581032,293.52511736501907,295.1018535329257,295.16994582542253,0.6367985934717676,287.8277922615155,25.057659582799786,0.1,0.3941816526515606,294.6860245828984,12975.76447038219,45658.54734383729,289.22210875910486,11.792518186438663,0.01,289.0243086175786,4.049812713581242,0.07239931891301835,288.6638190706186,2.681843663848591,0.01,288.66359917761724,3.4197305623002494,0.01,288.66359917851224,3.113754666549507,0.01,0.5633138459423679,287.60609364166794,216.0914324379887,0.1,3.3068660773958634,295.3967345245421,103878.37403961299,352592.5280068236,288.91527671008623,125.9747215737596,0.01,288.99154568464394,24.50394331961109,0.01,288.4945486569403,25.251897590965502,0.01,288.9312726482228,21.584563168584303,0.01,288.9934327257843,18.77529844629325,0.01,0.6335739104560822,287.8273971930045,25.058364958464782,0.1,0.3940144266772051,294.5242694338047,12975.307470325899,45658.50929709076,289.22161929921214,11.792907259527349,0.01,289.7049166628024,4.049882031367253,0.19408330245195368,288.66324884263184,2.6819013320888767,0.01,288.6630201891519,3.4198296075691155,0.01,288.6630201891519,3.113844853207668,0.01,17312400.0
295.063722431277,294.7715211805139,293.13185892700864,293.24665682517013,293.2433771262853,293.2280777248063,295.10912814494804,293.1337962797082,293.31664925472217,293.2583104258348,293.2778404915329,295.1926068716578,293.5225137119213,295.1004816237404,295.15924244597545,0.6365035440976986,287.8276270319041,25.058647498240475,0.1,0.393960260365034,294.70395471711373,12975.08628886766,45658.34608645697,289.2218397448073,11.793066781076892,0.01,289.74200155512955,4.049910588390698,0.19796100480859496,288.6634691377974,2.6819241480797293,0.01,288.6632378157236,3.419867077191998,0.01,288.6632378158765,3.1138789697156986,0.01,0.5983633785766161,287.6594879716931,244.31335889090803,0.1,4.363763936645162,295.5000206161068,108309.81637928539,387250.9114366086,288.736374509306,152.6681482855366,0.01,289.0710194189172,23.943002880085487,0.01,288.90014929106286,17.9672572751954,0.01,288.55182851776704,31.601895253857716,0.01,289.0836919099012,18.14021387862864,0.01,0.6330538221406634,287.8273371028424,25.058998430538818,0.1,0.39387275241450326,294.5351918910213,12974.889158709411,45658.426711643035,289.2213847657331,11.793261798376976,0.01,291.94245019879787,4.049944022456758,0.39457100039426685,288.66268314192973,2.6819523983460862,0.01,288.66244653951657,3.4199163838589843,0.01,288.66244653951657,3.113923865303179,0.01,17313000.0
